time,value_float,name,application_id,device_id,measurement_id
2024-08-05 06:31:00+00:00,68.92479052823315,Seasonal_Storage_System,PV System,PV Inverter,Active Power
2024-08-05 06:32:00+00:00,68.97705828779598,Seasonal_Storage_System,PV System,PV Inverter,Active Power
2024-08-05 06:33:00+00:00,67.30836976320583,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 06:34:00+00:00,66.56884335154827,Seasonal_Storage_System,PV System,PV Inverter,Active Power
2024-08-05 06:35:00+00:00,68.63592896174863,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 06:36:00+00:00,68.54010018214936,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 06:37:00+00:00,66.11001821493625,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 06:38:00+00:00,62.939371584699444,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 06:39:00+00:00,63.82083788706739,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 06:40:00+00:00,57.96561930783242,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 06:41:00+00:00,57.88315118397085,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 06:42:00+00:00,53.78931693989071,Seasonal_Storage_System,PV System,PV Inverter,Active Power
2024-08-05 06:43:00+00:00,50.27204918032787,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 06:44:00+00:00,50.27539162112932,Seasonal_Storage_System,PV System,PV Inverter,Active Power
2024-08-05 06:45:00+00:00,52.815810564663025,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 06:46:00+00:00,58.76117486338798,Seasonal_Storage_System,PV System,PV Inverter,Active Power
2024-08-05 06:47:00+00:00,63.3381693989071,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 06:48:00+00:00,63.59145719489982,Seasonal_Storage_System,PV System,PV Inverter,Active Power
2024-08-05 06:49:00+00:00,62.76726775956285,Seasonal_Storage_System,PV System,PV Inverter,Active Power
2024-08-05 06:50:00+00:00,61.847923497267765,Seasonal_Storage_System,PV System,PV Inverter,Active Power
2024-08-05 06:51:00+00:00,61.478169398907106,Seasonal_Storage_System,PV System,PV Inverter,Active Power
2024-08-05 06:52:00+00:00,59.6998451730419,Seasonal_Storage_System,PV System,PV Inverter,Active Power
2024-08-05 06:53:00+00:00,54.89804189435337,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 06:54:00+00:00,47.7923679417122,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 06:55:00+00:00,44.359681238615664,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 06:56:00+00:00,41.62186703096539,Seasonal_Storage_System,PV System,PV Inverter,Active Power
2024-08-05 06:57:00+00:00,40.50218579234973,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 06:58:00+00:00,38.83364298724954,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 06:59:00+00:00,37.345910746812386,Seasonal_Storage_System,PV System,PV Inverter,Active Power
2024-08-05 07:00:00+00:00,36.763433515482696,Seasonal_Storage_System,PV System,PV Inverter,Active Power
2024-08-05 07:01:00+00:00,35.365746812386156,Seasonal_Storage_System,PV System,PV Inverter,Active Power
2024-08-05 07:02:00+00:00,36.35673952641166,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 07:03:00+00:00,37.73270491803279,Seasonal_Storage_System,PV System,PV Inverter,Active Power
2024-08-05 07:04:00+00:00,39.039535519125685,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 07:05:00+00:00,41.42149362477232,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 07:06:00+00:00,38.91553734061931,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 07:07:00+00:00,35.57158469945355,Seasonal_Storage_System,PV System,PV Inverter,Active Power
2024-08-05 07:08:00+00:00,36.19400728597449,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 07:09:00+00:00,36.00257741347905,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 07:10:00+00:00,37.70569216757741,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 07:11:00+00:00,38.1264480874317,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 07:12:00+00:00,37.52474499089253,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 07:13:00+00:00,38.3535883424408,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 07:14:00+00:00,39.08208561020036,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 07:15:00+00:00,47.123788706739525,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 07:16:00+00:00,49.92678506375228,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 07:17:00+00:00,51.09288706739526,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 07:18:00+00:00,51.86255009107468,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 07:19:00+00:00,52.16203096539162,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 07:20:00+00:00,53.17478142076502,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 07:21:00+00:00,54.078014571949,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 07:22:00+00:00,54.8778233151184,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 07:23:00+00:00,54.93928961748634,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 07:24:00+00:00,55.03653916211294,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 07:25:00+00:00,55.59488160291439,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 07:26:00+00:00,54.397295081967215,Seasonal_Storage_System,PV System,PV Inverter,Active Power
2024-08-05 07:27:00+00:00,53.47623861566485,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 07:28:00+00:00,53.2061269549218,Seasonal_Storage_System,PV System,PV Inverter,Active Power
2024-08-05 07:29:00+00:00,53.630938069216754,Seasonal_Storage_System,PV System,PV Inverter,Active Power
2024-08-05 07:30:00+00:00,53.75668488160291,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 07:31:00+00:00,54.327240437158466,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 07:32:00+00:00,55.092795992714024,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 07:33:00+00:00,55.673214936247724,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 07:34:00+00:00,56.26237704918033,Seasonal_Storage_System,PV System,PV Inverter,Active Power
2024-08-05 07:35:00+00:00,56.302905282331515,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 07:36:00+00:00,56.557204007285975,Seasonal_Storage_System,PV System,PV Inverter,Active Power
2024-08-05 07:37:00+00:00,56.13720400728597,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 07:38:00+00:00,53.27234972677596,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 07:39:00+00:00,44.68254098360656,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 07:40:00+00:00,45.59395264116576,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 07:41:00+00:00,44.73604735883424,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 07:42:00+00:00,51.5106102003643,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 07:43:00+00:00,55.37439890710383,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 07:44:00+00:00,55.70172131147541,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 07:45:00+00:00,55.726584699453554,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 07:46:00+00:00,57.75939890710382,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 07:47:00+00:00,57.61913479052823,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 07:48:00+00:00,59.91373406193078,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 07:49:00+00:00,62.70847905282332,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 07:50:00+00:00,59.87993624772313,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 07:51:00+00:00,58.61713114754098,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 07:52:00+00:00,59.918351548269584,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 07:53:00+00:00,64.57819672131147,Seasonal_Storage_System,PV System,PV Inverter,Active Power
2024-08-05 07:54:00+00:00,67.61482695810565,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 07:55:00+00:00,70.63672131147541,Seasonal_Storage_System,PV System,PV Inverter,Active Power
2024-08-05 07:56:00+00:00,70.40044626593807,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 07:57:00+00:00,66.09412568306011,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 07:58:00+00:00,68.26543715846994,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 07:59:00+00:00,76.35375227686703,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 08:00:00+00:00,84.62418943533697,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 08:01:00+00:00,78.3577868852459,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 08:02:00+00:00,72.83313296903461,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 08:03:00+00:00,76.33525500910747,Seasonal_Storage_System,PV System,PV Inverter,Active Power
2024-08-05 08:04:00+00:00,74.77905282331511,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 08:05:00+00:00,74.24663934426229,Seasonal_Storage_System,PV System,PV Inverter,Active Power
2024-08-05 08:06:00+00:00,77.99627504553735,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 08:07:00+00:00,91.60691605839415,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 08:08:00+00:00,89.72703397612489,Seasonal_Storage_System,User Control,Mode Selector,Mode Selector Battery
2024-08-05 08:09:00+00:00,81.75520036429873,Seasonal_Storage_System,PV System,PV Inverter,Active Power
2024-08-05 08:10:00+00:00,96.97508196721311,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 08:11:00+00:00,102.51975409836066,Seasonal_Storage_System,PV System,PV Inverter,Active Power
2024-08-05 08:12:00+00:00,101.89521857923496,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 08:13:00+00:00,113.25517399267399,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 08:14:00+00:00,112.24712204007285,Seasonal_Storage_System,Ventilation,Ventilation 1,Emergency Ventilation 1 Control Signal
2024-08-05 08:15:00+00:00,94.19570127504554,Seasonal_Storage_System,Ventilation,Ventilation 1,Emergency Ventilation 1 Control Signal
2024-08-05 08:16:00+00:00,72.26976320582878,Seasonal_Storage_System,Ventilation,Ventilation 1,Emergency Ventilation 1 Control Signal
2024-08-05 08:17:00+00:00,66.59803278688524,Seasonal_Storage_System,Ventilation,Ventilation 1,Emergency Ventilation 1 Control Signal
2024-08-05 08:18:00+00:00,73.07033697632058,Seasonal_Storage_System,Ventilation,Ventilation 1,Emergency Ventilation 1 Control Signal
2024-08-05 08:19:00+00:00,88.34652094717669,Seasonal_Storage_System,Ventilation,Ventilation 1,Emergency Ventilation 1 Control Signal
2024-08-05 08:20:00+00:00,93.81739526411657,Seasonal_Storage_System,Ventilation,Ventilation 1,Emergency Ventilation 1 Control Signal
2024-08-05 08:21:00+00:00,84.85003642987249,Seasonal_Storage_System,Ventilation,Ventilation 1,Emergency Ventilation 1 Control Signal
2024-08-05 08:22:00+00:00,96.38647540983607,Seasonal_Storage_System,Ventilation,Ventilation 1,Emergency Ventilation 1 Control Signal
2024-08-05 08:23:00+00:00,95.6522131147541,Seasonal_Storage_System,Ventilation,Ventilation 1,Emergency Ventilation 1 Control Signal
2024-08-05 08:24:00+00:00,78.27074681238615,Seasonal_Storage_System,Ventilation,Ventilation 1,Emergency Ventilation 1 Control Signal
2024-08-05 08:25:00+00:00,72.49876138433515,Seasonal_Storage_System,Ventilation,Ventilation 1,Emergency Ventilation 1 Control Signal
2024-08-05 08:26:00+00:00,81.63134790528234,Seasonal_Storage_System,Ventilation,Ventilation 1,Emergency Ventilation 1 Control Signal
2024-08-05 08:27:00+00:00,93.50133879781421,Seasonal_Storage_System,Ventilation,Ventilation 1,Emergency Ventilation 1 Control Signal
2024-08-05 08:28:00+00:00,81.45497267759562,Seasonal_Storage_System,Ventilation,Ventilation 1,Emergency Ventilation 1 Control Signal
2024-08-05 08:29:00+00:00,74.05712204007285,Seasonal_Storage_System,Ventilation,Ventilation 1,Emergency Ventilation 1 Control Signal
2024-08-05 08:30:00+00:00,72.27646630236794,Seasonal_Storage_System,Ventilation,Ventilation 1,Emergency Ventilation 1 Control Signal
2024-08-05 08:31:00+00:00,92.19318761384335,Seasonal_Storage_System,Ventilation,Ventilation 1,Emergency Ventilation 1 Control Signal
2024-08-05 08:32:00+00:00,88.67826958105647,Seasonal_Storage_System,Ventilation,Ventilation 1,Emergency Ventilation 1 Control Signal
2024-08-05 08:33:00+00:00,92.96425318761385,Seasonal_Storage_System,Ventilation,Ventilation 1,Emergency Ventilation 1 Control Signal
2024-08-05 08:34:00+00:00,92.79948998178506,Seasonal_Storage_System,Ventilation,Ventilation 1,Emergency Ventilation 1 Control Signal
2024-08-05 08:35:00+00:00,96.15073770491803,Seasonal_Storage_System,Ventilation,Ventilation 1,Emergency Ventilation 1 Control Signal
2024-08-05 08:36:00+00:00,79.92793260473587,Seasonal_Storage_System,Ventilation,Ventilation 1,Emergency Ventilation 1 Control Signal
2024-08-05 08:37:00+00:00,87.61429872495447,Seasonal_Storage_System,Ventilation,Ventilation 1,Emergency Ventilation 1 Control Signal
2024-08-05 08:38:00+00:00,105.78275956284153,Seasonal_Storage_System,Ventilation,Ventilation 1,Emergency Ventilation 1 Control Signal
2024-08-05 08:39:00+00:00,117.98284153005464,Seasonal_Storage_System,Ventilation,Ventilation 1,Emergency Ventilation 1 Control Signal
2024-08-05 08:40:00+00:00,138.13982695810566,Seasonal_Storage_System,Ventilation,Ventilation 1,Emergency Ventilation 1 Control Signal
2024-08-05 08:41:00+00:00,144.2466757741348,Seasonal_Storage_System,Ventilation,Ventilation 1,Emergency Ventilation 1 Control Signal
2024-08-05 08:42:00+00:00,150.62477231329692,Seasonal_Storage_System,Ventilation,Ventilation 1,Emergency Ventilation 1 Control Signal
2024-08-05 08:43:00+00:00,152.67801457194898,Seasonal_Storage_System,Ventilation,Ventilation 1,Emergency Ventilation 1 Control Signal
2024-08-05 08:44:00+00:00,154.5086703096539,Seasonal_Storage_System,Ventilation,Ventilation 1,Emergency Ventilation 1 Control Signal
2024-08-05 08:45:00+00:00,147.46703096539161,Seasonal_Storage_System,Ventilation,Ventilation 1,Emergency Ventilation 1 Control Signal
2024-08-05 08:46:00+00:00,140.2140892531876,Seasonal_Storage_System,Ventilation,Ventilation 1,Emergency Ventilation 1 Control Signal
2024-08-05 08:47:00+00:00,138.2722495446266,Seasonal_Storage_System,Ventilation,Ventilation 1,Emergency Ventilation 1 Control Signal
2024-08-05 08:48:00+00:00,139.17010928961747,Seasonal_Storage_System,Ventilation,Ventilation 1,Emergency Ventilation 1 Control Signal
2024-08-05 08:49:00+00:00,141.9530510018215,Seasonal_Storage_System,Ventilation,Ventilation 1,Emergency Ventilation 1 Control Signal
2024-08-05 08:50:00+00:00,151.31228597449908,Seasonal_Storage_System,Ventilation,Ventilation 1,Emergency Ventilation 1 Control Signal
2024-08-05 08:51:00+00:00,164.8538524590164,Seasonal_Storage_System,Ventilation,Ventilation 1,Emergency Ventilation 1 Control Signal
2024-08-05 08:52:00+00:00,179.34646630236796,Seasonal_Storage_System,Ventilation,Ventilation 1,Emergency Ventilation 1 Control Signal
2024-08-05 08:53:00+00:00,195.63030965391619,Seasonal_Storage_System,Ventilation,Ventilation 1,Emergency Ventilation 1 Control Signal
2024-08-05 08:54:00+00:00,199.7358469945355,Seasonal_Storage_System,Ventilation,Ventilation 1,Emergency Ventilation 1 Control Signal
2024-08-05 08:55:00+00:00,192.86846083788708,Seasonal_Storage_System,Ventilation,Ventilation 1,Emergency Ventilation 1 Control Signal
2024-08-05 08:56:00+00:00,183.8419398907104,Seasonal_Storage_System,Ventilation,Ventilation 1,Emergency Ventilation 1 Control Signal
2024-08-05 08:57:00+00:00,175.14761384335154,Seasonal_Storage_System,Ventilation,Ventilation 1,Emergency Ventilation 1 Control Signal
2024-08-05 08:58:00+00:00,169.6781876724931,Seasonal_Storage_System,Ventilation,Ventilation 1,Emergency Ventilation 1 Control Signal
2024-08-05 08:59:00+00:00,165.21857012750453,Seasonal_Storage_System,PV System,PV Inverter,Active Power
2024-08-05 09:00:00+00:00,124.7022131147541,Seasonal_Storage_System,PV System,PV Inverter,Active Power
2024-08-05 09:01:00+00:00,106.05824225865209,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 09:02:00+00:00,123.0624408014572,Seasonal_Storage_System,PV System,PV Inverter,Active Power
2024-08-05 09:03:00+00:00,116.76408014571949,Seasonal_Storage_System,PV System,PV Inverter,Active Power
2024-08-05 09:04:00+00:00,133.11772313296905,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 09:05:00+00:00,144.2375227686703,Seasonal_Storage_System,PV System,PV Inverter,Active Power
2024-08-05 09:06:00+00:00,165.68449908925317,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 09:07:00+00:00,190.43084699453553,Seasonal_Storage_System,PV System,PV Inverter,Active Power
2024-08-05 09:08:00+00:00,211.59934426229506,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 09:09:00+00:00,226.84441712204008,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 09:10:00+00:00,235.1540528233151,Seasonal_Storage_System,PV System,PV Inverter,Active Power
2024-08-05 09:11:00+00:00,213.45152094717668,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 09:12:00+00:00,190.36067395264115,Seasonal_Storage_System,PV System,PV Inverter,Active Power
2024-08-05 09:13:00+00:00,147.42215846994534,Seasonal_Storage_System,PV System,PV Inverter,Active Power
2024-08-05 09:14:00+00:00,136.90326958105646,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 09:15:00+00:00,185.16836065573773,Seasonal_Storage_System,PV System,PV Inverter,Active Power
2024-08-05 09:16:00+00:00,112.2338524590164,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 09:17:00+00:00,93.55833333333334,Seasonal_Storage_System,PV System,PV Inverter,Active Power
2024-08-05 09:18:00+00:00,88.86468123861566,Seasonal_Storage_System,PV System,PV Inverter,Active Power
2024-08-05 09:19:00+00:00,104.92742258652095,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 09:20:00+00:00,75.12521857923498,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 09:21:00+00:00,92.01416211293261,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 09:22:00+00:00,169.60571948998177,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 09:23:00+00:00,180.12014571948998,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 09:24:00+00:00,173.75197632058288,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 09:25:00+00:00,146.0977413479053,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 09:26:00+00:00,167.54399817850637,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 09:27:00+00:00,157.87166666666667,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 09:28:00+00:00,227.81088342440802,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 09:29:00+00:00,217.8990072859745,Seasonal_Storage_System,PV System,PV Inverter,Active Power
2024-08-05 09:30:00+00:00,115.92071038251366,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 09:31:00+00:00,172.56325136612023,Seasonal_Storage_System,PV System,PV Inverter,Active Power
2024-08-05 09:32:00+00:00,196.54410746812385,Seasonal_Storage_System,PV System,PV Inverter,Active Power
2024-08-05 09:33:00+00:00,132.82413479052823,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 09:34:00+00:00,119.63284153005466,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 09:35:00+00:00,125.10552823315118,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 09:36:00+00:00,147.14392531876138,Seasonal_Storage_System,PV System,PV Inverter,Active Power
2024-08-05 09:37:00+00:00,226.12478142076503,Seasonal_Storage_System,PV System,PV Inverter,Active Power
2024-08-05 09:38:00+00:00,282.81893442622953,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 09:39:00+00:00,348.762868852459,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 09:40:00+00:00,209.17189435336977,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 09:41:00+00:00,307.234781420765,Seasonal_Storage_System,PV System,PV Inverter,Active Power
2024-08-05 09:42:00+00:00,219.34011839708563,Seasonal_Storage_System,PV System,PV Inverter,Active Power
2024-08-05 09:43:00+00:00,266.4948816029144,Seasonal_Storage_System,PV System,PV Inverter,Active Power
2024-08-05 09:44:00+00:00,290.0335610200364,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 09:45:00+00:00,194.7499635701275,Seasonal_Storage_System,PV System,PV Inverter,Active Power
2024-08-05 09:46:00+00:00,286.73060109289617,Seasonal_Storage_System,PV System,PV Inverter,Active Power
2024-08-05 09:47:00+00:00,383.37720400728597,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 09:48:00+00:00,365.9112204007286,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 09:49:00+00:00,373.1622222222222,Seasonal_Storage_System,PV System,PV Inverter,Active Power
2024-08-05 09:50:00+00:00,345.4132695810565,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 09:51:00+00:00,185.04180327868852,Seasonal_Storage_System,PV System,PV Inverter,Active Power
2024-08-05 09:52:00+00:00,207.1003977798335,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 09:53:00+00:00,365.2824225865209,Seasonal_Storage_System,PV System,PV Inverter,Active Power
2024-08-05 09:54:00+00:00,282.2273406193078,Seasonal_Storage_System,PV System,PV Inverter,Active Power
2024-08-05 09:55:00+00:00,349.55963570127506,Seasonal_Storage_System,PV System,PV Inverter,Active Power
2024-08-05 09:56:00+00:00,227.04743169398907,Seasonal_Storage_System,PV System,PV Inverter,Active Power
2024-08-05 09:57:00+00:00,205.38142076502731,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 09:58:00+00:00,132.00433515482698,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 09:59:00+00:00,123.84951730418942,Seasonal_Storage_System,PV System,PV Inverter,Active Power
2024-08-05 10:00:00+00:00,213.34798724954462,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 10:01:00+00:00,343.19502732240437,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 10:02:00+00:00,351.4351183970856,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 10:03:00+00:00,362.2696721311475,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 10:04:00+00:00,391.511912568306,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 10:05:00+00:00,316.0207012750455,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 10:06:00+00:00,326.7624772313297,Seasonal_Storage_System,PV System,PV Inverter,Active Power
2024-08-05 10:07:00+00:00,323.8433515482696,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 10:08:00+00:00,384.15470856102,Seasonal_Storage_System,PV System,PV Inverter,Active Power
2024-08-05 10:09:00+00:00,259.25853369763206,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 10:10:00+00:00,310.34787795992713,Seasonal_Storage_System,Battery System,Battery,Current
2024-08-05 10:11:00+00:00,292.85653916211294,Seasonal_Storage_System,PV System,PV Inverter,Active Power
2024-08-05 10:12:00+00:00,266.78562674094707,Seasonal_Storage_System,PV System,PV Inverter,Active Power
2024-08-05 10:13:00+00:00,276.53071038251363,Seasonal_Storage_System,Heat Management,Indoor Convector,Indoor Convector Feed Temperature
2024-08-05 10:14:00+00:00,177.54941712204007,Seasonal_Storage_System,Heat Management,Indoor Convector,Indoor Convector Feed Temperature
2024-08-05 10:15:00+00:00,386.19642987249546,Seasonal_Storage_System,Heat Management,Indoor Convector,Indoor Convector Feed Temperature
2024-08-05 10:16:00+00:00,144.20545537340618,Seasonal_Storage_System,Heat Management,Indoor Convector,Indoor Convector Feed Temperature
2024-08-05 10:17:00+00:00,159.74490892531875,Seasonal_Storage_System,Heat Management,Indoor Convector,Indoor Convector Feed Temperature
2024-08-05 10:18:00+00:00,353.45542805100183,Seasonal_Storage_System,Heat Management,Indoor Convector,Indoor Convector Feed Temperature
2024-08-05 10:19:00+00:00,403.9575956284153,Seasonal_Storage_System,Heat Management,Indoor Convector,Indoor Convector Feed Temperature
2024-08-05 10:20:00+00:00,329.1481238615665,Seasonal_Storage_System,Heat Management,Indoor Convector,Indoor Convector Feed Temperature
2024-08-05 10:21:00+00:00,431.64147540983606,Seasonal_Storage_System,Heat Management,Indoor Convector,Indoor Convector Feed Temperature
2024-08-05 10:22:00+00:00,250.4131693989071,Seasonal_Storage_System,Heat Management,Indoor Convector,Indoor Convector Feed Temperature
2024-08-05 10:23:00+00:00,111.30979963570128,Seasonal_Storage_System,Heat Management,Indoor Convector,Indoor Convector Feed Temperature
2024-08-05 10:24:00+00:00,171.43192167577413,Seasonal_Storage_System,Heat Management,Indoor Convector,Indoor Convector Feed Temperature
2024-08-05 10:25:00+00:00,189.36857012750457,Seasonal_Storage_System,Heat Management,Indoor Convector,Indoor Convector Feed Temperature
2024-08-05 10:26:00+00:00,299.37073770491804,Seasonal_Storage_System,Heat Management,Indoor Convector,Indoor Convector Feed Temperature
2024-08-05 10:27:00+00:00,420.98530054644806,Seasonal_Storage_System,Heat Management,Indoor Convector,Indoor Convector Feed Temperature
2024-08-05 10:28:00+00:00,416.27670309653917,Seasonal_Storage_System,Heat Management,Indoor Convector,Indoor Convector Feed Temperature
2024-08-05 10:29:00+00:00,408.7275227686703,Seasonal_Storage_System,Heat Management,Indoor Convector,Indoor Convector Feed Temperature
2024-08-05 10:30:00+00:00,435.47417122040076,Seasonal_Storage_System,Heat Management,Indoor Convector,Indoor Convector Feed Temperature
2024-08-05 10:31:00+00:00,404.25323315118396,Seasonal_Storage_System,Heat Management,Indoor Convector,Indoor Convector Feed Temperature
2024-08-05 10:32:00+00:00,429.973752276867,Seasonal_Storage_System,Heat Management,Indoor Convector,Indoor Convector Feed Temperature
2024-08-05 10:33:00+00:00,273.6687249544627,Seasonal_Storage_System,Heat Management,Indoor Convector,Indoor Convector Feed Temperature
2024-08-05 10:34:00+00:00,444.71250455373405,Seasonal_Storage_System,Heat Management,Indoor Convector,Indoor Convector Feed Temperature
2024-08-05 10:35:00+00:00,214.89439845189827,Seasonal_Storage_System,Heat Management,Indoor Convector,Indoor Convector Feed Temperature
2024-08-05 10:36:00+00:00,150.62369814575248,Seasonal_Storage_System,Heat Management,Indoor Convector,Indoor Convector Feed Temperature
2024-08-05 10:37:00+00:00,167.90638486416557,Seasonal_Storage_System,Heat Management,Indoor Convector,Indoor Convector Feed Temperature
2024-08-05 10:38:00+00:00,180.60722482486864,Seasonal_Storage_System,Heat Management,Indoor Convector,Indoor Convector Feed Temperature
2024-08-05 10:39:00+00:00,162.97166558861576,Seasonal_Storage_System,Hydrogen Plant,Compressor,Anode Dewpoint
2024-08-05 10:40:00+00:00,161.31157697283314,Seasonal_Storage_System,Hydrogen Plant,Electrolyser,Downstream Temperature
2024-08-05 10:41:00+00:00,149.98548878827083,Seasonal_Storage_System,Hydrogen Plant,Compressor,Anode Dewpoint
